"ensembl_gene_id";"agambiae_eg_gene"
"ASTE007585";"AGAP009336"
"ASTE007636";"AGAP009428"
"ASTE007587";"AGAP009338"
"ASTE007614";"AGAP028142"
"ASTE007620";"AGAP009402"
"ASTE007628";"AGAP009414"
"ASTE007635";"AGAP009426"
"ASTE007610";"AGAP009378"
"ASTE007610";"AGAP009366"
"ASTE007630";"AGAP009420"
"ASTE007581";"AGAP009332"
"ASTE007584";"AGAP009335"
"ASTE007589";"AGAP009342"
"ASTE007595";"AGAP013753"
"ASTE007591";"AGAP009347"
"ASTE007608";"AGAP009374"
"ASTE007608";"AGAP009363"
"ASTE007612";"AGAP009380"
"ASTE007611";"AGAP009379"
"ASTE007613";"AGAP012674"
"ASTE007613";"AGAP009387"
"ASTE007615";"AGAP009388"
"ASTE015916";"AGAP009720"
"ASTE015916";"AGAP009706"
"ASTE015916";"AGAP009707"
"ASTE015916";"AGAP009718"
"ASTE015916";"AGAP009705"
"ASTE015916";"AGAP009719"
"ASTE007623";"AGAP009405"
"ASTE007625";"AGAP009407"
"ASTE007629";"AGAP009416"
"ASTE007629";"AGAP009418"
"ASTE007629";"AGAP009417"
"ASTE007629";"AGAP009415"
"ASTE007629";"AGAP009419"
"ASTE007621";"AGAP009403"
"ASTE007622";"AGAP009404"
"ASTE007622";"AGAP028209"
"ASTE007624";"AGAP009406"
"ASTE007580";"AGAP009331"
"ASTE007582";"AGAP009333"
"ASTE007634";"AGAP009424"
"ASTE007586";"AGAP009339"
"ASTE007596";"AGAP009350"
"ASTE007590";"AGAP009344"
"ASTE007594";"AGAP009348"
"ASTE007604";"AGAP009362"
"ASTE007609";"AGAP009377"
"ASTE007609";"AGAP009365"
"ASTE007618";"AGAP009389"
"ASTE007619";"AGAP009400"
"ASTE007619";"AGAP009399"
"ASTE015922";"AGAP003067"
"ASTE015921";"AGAP003066"
"ASTE014869";"AGAP009361"
"ASTE014869";"AGAP028039"
"ASTE014865";"AGAP009356"
"ASTE014865";"AGAP009354"
"ASTE014865";"AGAP009359"
"ASTE014881";"AGAP009372"
"ASTE009140";"AGAP005070"
"ASTE009141";"AGAP005071"
"ASTE005392";"AGAP003329"
"ASTE005396";"AGAP013189"
"ASTE005396";"AGAP013400"
"ASTE005394";"AGAP003332"
"ASTE005393";"AGAP003331"
"ASTE009383";"AGAP003305"
"ASTE009385";"AGAP003307"
"ASTE009382";"AGAP003305"
"ASTE009384";"AGAP003306"
"ASTE005001";"AGAP004094"
"ASTE005008";"AGAP013315"
"ASTE005002";"AGAP004093"
"ASTE005000";"AGAP004095"
"ASTE005004";"AGAP004092"
"ASTE005003";"AGAP013472"
"ASTE005006";"AGAP004091"
"ASTE010937";"AGAP003579"
"ASTE010938";"AGAP003580"
"ASTE008963";"AGAP011094"
"ASTE001944";"AGAP010742"
"ASTE008863";"AGAP004054"
"ASTE002706";"AGAP003992"
"ASTE002708";"AGAP013303"
"ASTE002708";"AGAP013163"
"ASTE002707";"AGAP003991"
"ASTE002707";"AGAP013536"
"ASTE002711";"AGAP003987"
"ASTE002703";"AGAP003994"
"ASTE002705";"AGAP003993"
"ASTE002700";"AGAP003995"
"ASTE002709";"AGAP003989"
"ASTE004267";"AGAP009968"
"ASTE004274";"AGAP009975"
"ASTE004265";"AGAP009966"
"ASTE004275";"AGAP028649"
"ASTE004271";"AGAP009972"
"ASTE004273";"AGAP009974"
"ASTE004268";"AGAP012606"
"ASTE004268";"AGAP012632"
"ASTE004269";"AGAP009970"
"ASTE004270";"AGAP009971"
"ASTE004272";"AGAP009973"
"ASTE004266";"AGAP028573"
"ASTE014476";"AGAP009967"
"ASTE014476";"AGAP009969"
"ASTE011349";"AGAP012649"
"ASTE011349";"AGAP009541"
"ASTE011349";"AGAP009540"
"ASTE011392";"AGAP009499"
"ASTE011394";"AGAP009497"
"ASTE011399";"AGAP009490"
"ASTE011352";"AGAP009536"
"ASTE011362";"AGAP009527"
"ASTE011368";"AGAP009521"
"ASTE011379";"AGAP009514"
"ASTE011348";"AGAP009542"
"ASTE011397";"AGAP028740"
"ASTE011402";"AGAP009486"
"ASTE011391";"AGAP009500"
"ASTE011401";"AGAP009487"
"ASTE011396";"AGAP009493"
"ASTE011393";"AGAP009498"
"ASTE011398";"AGAP009491"
"ASTE011350";"AGAP009539"
"ASTE011351";"AGAP009538"
"ASTE011357";"AGAP009532"
"ASTE011359";"AGAP009531"
"ASTE011367";"AGAP009523"
"ASTE011366";"AGAP009525"
"ASTE011378";"AGAP009515"
"ASTE011376";"AGAP028599"
"ASTE011377";"AGAP028568"
"ASTE011371";"AGAP009518"
"ASTE011383";"AGAP009510"
"ASTE011382";"AGAP009511"
"ASTE011385";"AGAP009507"
"ASTE011381";"AGAP009512"
"ASTE011386";"AGAP009506"
"ASTE011388";"AGAP009504"
"ASTE011384";"AGAP009509"
"ASTE011400";"AGAP009488"
"ASTE011403";"AGAP009485"
"ASTE011404";"AGAP009483"
"ASTE011390";"AGAP009502"
"ASTE011395";"AGAP009495"
"ASTE011358";"AGAP009349"
"ASTE011360";"AGAP028642"
"ASTE011361";"AGAP009528"
"ASTE011356";"AGAP009533"
"ASTE011365";"AGAP009522"
"ASTE011370";"AGAP009519"
"ASTE015852";"AGAP028572"
"ASTE015890";"AGAP007482"
"ASTE011375";"AGAP009516"
"ASTE011387";"AGAP009505"
"ASTE011380";"AGAP009513"
"ASTE011354";"AGAP009534"
"ASTE011389";"AGAP009503"
"ASTE003084";"AGAP003313"
"ASTE003088";"AGAP003988"
"ASTE003089";"AGAP003989"
"ASTE003086";"AGAP003986"
"ASTE003087";"AGAP003987"
"ASTE003083";"AGAP003314"
"ASTE001618";"AGAP028402"
"ASTE001620";"AGAP002137"
"ASTE001621";"AGAP002138"
"ASTE001619";"AGAP002136"
"ASTE001626";"AGAP002144"
"ASTE001622";"AGAP002139"
"ASTE001624";"AGAP002142"
"ASTE001625";"AGAP002143"
"ASTE001623";"AGAP002141"
"ASTE001628";"AGAP002147"
"ASTE001627";"AGAP002145"
"ASTE001627";"AGAP002146"
"ASTE007442";"AGAP012600"
"ASTE005547";"AGAP001767"
"ASTE005546";"AGAP001766"
"ASTE006997";"AGAP013134"
"ASTE000006";"AGAP010536"
"ASTE000001";"AGAP010540"
"ASTE000004";"AGAP010538"
"ASTE000007";"AGAP010535"
"ASTE000003";"AGAP010539"
"ASTE000005";"AGAP010537"
"ASTE000008";"AGAP010534"
"ASTE000002";"AGAP010540"
"ASTE006498";"AGAP001279"
"ASTE006497";"AGAP013159"
"ASTE006499";"AGAP001283"
"ASTE005357";"AGAP000163"
"ASTE006731";"AGAP006376"
"ASTE006732";"AGAP006377"
"ASTE004659";"AGAP028042"
"ASTE004657";"AGAP028213"
"ASTE004662";"AGAP008893"
"ASTE004656";"AGAP028228"
"ASTE004660";"AGAP028002"
"ASTE004661";"AGAP008892"
"ASTE010232";"AGAP005564"
"ASTE015869";"AGAP008767"
"ASTE015870";"AGAP006047"
"ASTE010305";"AGAP005484"
"ASTE010305";"AGAP005483"
"ASTE010311";"AGAP005473"
"ASTE010313";"AGAP005471"
"ASTE010306";"AGAP005481"
"ASTE010310";"AGAP005475"
"ASTE010310";"AGAP005474"
"ASTE010310";"AGAP005478"
"ASTE010310";"AGAP005477"
"ASTE010310";"AGAP005476"
"ASTE010319";"AGAP005468"
"ASTE010312";"AGAP005472"
"ASTE010321";"AGAP005466"
"ASTE010239";"AGAP005557"
"ASTE010244";"AGAP005553"
"ASTE010234";"AGAP005563"
"ASTE010236";"AGAP005561"
"ASTE010237";"AGAP005560"
"ASTE010240";"AGAP005556"
"ASTE010241";"AGAP005556"
"ASTE010246";"AGAP005551"
"ASTE010248";"AGAP005549"
"ASTE010251";"AGAP005546"
"ASTE010257";"AGAP005540"
"ASTE010254";"AGAP005544"
"ASTE010255";"AGAP005542"
"ASTE010253";"AGAP005545"
"ASTE010256";"AGAP005541"
"ASTE010260";"AGAP005538"
"ASTE010261";"AGAP005536"
"ASTE010263";"AGAP005535"
"ASTE010273";"AGAP005523"
"ASTE010266";"AGAP005532"
"ASTE010271";"AGAP005525"
"ASTE010268";"AGAP005529"
"ASTE010265";"AGAP005533"
"ASTE010267";"AGAP005531"
"ASTE010269";"AGAP005527"
"ASTE010270";"AGAP005526"
"ASTE010274";"AGAP005521"
"ASTE010275";"AGAP005520"
"ASTE010282";"AGAP005510"
"ASTE015905";"AGAP008209"
"ASTE010277";"AGAP005516"
"ASTE010279";"AGAP005513"
"ASTE010280";"AGAP005512"
"ASTE010286";"AGAP005507"
"ASTE010294";"AGAP005498"
"ASTE010296";"AGAP005496"
"ASTE010298";"AGAP005493"
"ASTE010315";"AGAP005470"
"ASTE010323";"AGAP005465"
"ASTE010322";"AGAP005465"
"ASTE010238";"AGAP005558"
"ASTE010245";"AGAP005552"
"ASTE010247";"AGAP005550"
"ASTE010259";"AGAP005537"
"ASTE010264";"AGAP005534"
"ASTE010272";"AGAP005524"
"ASTE015895";"AGAP002415"
"ASTE010288";"AGAP005506"
"ASTE010285";"AGAP005508"
"ASTE010291";"AGAP005501"
"ASTE010292";"AGAP005500"
"ASTE010293";"AGAP005499"
"ASTE010289";"AGAP005505"
"ASTE010290";"AGAP005504"
"ASTE010299";"AGAP005492"
"ASTE015923";"AGAP008835"
"ASTE010317";"AGAP005469"
"ASTE010320";"AGAP005467"
"ASTE010250";"AGAP005547"
"ASTE010250";"AGAP005548"
"ASTE010249";"AGAP005547"
"ASTE010249";"AGAP005548"
"ASTE010258";"AGAP005539"
"ASTE010283";"AGAP005509"
"ASTE010302";"AGAP005490"
"ASTE010307";"AGAP005475"
"ASTE010307";"AGAP005474"
"ASTE010307";"AGAP005478"
"ASTE010307";"AGAP005477"
"ASTE010307";"AGAP005476"
"ASTE010235";"AGAP005562"
"ASTE011125";"AGAP009637"
"ASTE011121";"AGAP009633"
"ASTE011124";"AGAP009635"
"ASTE011120";"AGAP009632"
"ASTE011117";"AGAP009628"
"ASTE011118";"AGAP028743"
"ASTE011119";"AGAP009631"
"ASTE000732";"AGAP002157"
"ASTE000728";"AGAP002153"
"ASTE000729";"AGAP002154"
"ASTE000726";"AGAP002151"
"ASTE000730";"AGAP002156"
"ASTE000727";"AGAP002152"
"ASTE000734";"AGAP002159"
"ASTE007488";"AGAP006025"
"ASTE008587";"AGAP011255"
"ASTE001637";"AGAP011618"
"ASTE001634";"AGAP011617"
"ASTE008752";"AGAP002263"
"ASTE008758";"AGAP002269"
"ASTE008755";"AGAP002265"
"ASTE008759";"AGAP002270"
"ASTE008753";"AGAP002264"
"ASTE008757";"AGAP002268"
"ASTE008751";"AGAP010618"
"ASTE008756";"AGAP002266"
"ASTE011736";"AGAP009183"
"ASTE006992";"AGAP011227"
"ASTE003469";"AGAP002281"
"ASTE003532";"AGAP003119"
"ASTE003481";"AGAP002294"
"ASTE003482";"AGAP002295"
"ASTE003477";"AGAP002290"
"ASTE003484";"AGAP002298"
"ASTE003486";"AGAP013171"
"ASTE003487";"AGAP028403"
"ASTE003491";"AGAP002302"
"ASTE003520";"AGAP003132"
"ASTE003468";"AGAP002280"
"ASTE003472";"AGAP002284"
"ASTE003473";"AGAP002287"
"ASTE003471";"AGAP002283"
"ASTE003474";"AGAP002286"
"ASTE003464";"AGAP002277"
"ASTE003466";"AGAP002278"
"ASTE003467";"AGAP002279"
"ASTE003528";"AGAP003123"
"ASTE003537";"AGAP003116"
"ASTE003525";"AGAP003128"
"ASTE003538";"AGAP003115"
"ASTE003527";"AGAP003124"
"ASTE003530";"AGAP003121"
"ASTE003531";"AGAP012726"
"ASTE003531";"AGAP003120"
"ASTE003479";"AGAP002292"
"ASTE003476";"AGAP002289"
"ASTE003478";"AGAP002291"
"ASTE003488";"AGAP002299"
"ASTE003495";"AGAP002306"
"ASTE003496";"AGAP002307"
"ASTE003498";"AGAP002309"
"ASTE003489";"AGAP002301"
"ASTE003494";"AGAP002305"
"ASTE003497";"AGAP002308"
"ASTE003499";"AGAP002310"
"ASTE003505";"AGAP002316"
"ASTE003503";"AGAP002313"
"ASTE003504";"AGAP002315"
"ASTE003509";"AGAP002320"
"ASTE003515";"AGAP028724"
"ASTE003517";"AGAP003135"
"ASTE003511";"AGAP003139"
"ASTE003511";"AGAP012938"
"ASTE003513";"AGAP013465"
"ASTE003516";"AGAP003136"
"ASTE003518";"AGAP003134"
"ASTE003521";"AGAP003131"
"ASTE003465";"AGAP013515"
"ASTE003463";"AGAP002276"
"ASTE003470";"AGAP002282"
"ASTE003475";"AGAP002288"
"ASTE003534";"AGAP003118"
"ASTE003536";"AGAP003117"
"ASTE003526";"AGAP003126"
"ASTE003526";"AGAP012812"
"ASTE003533";"AGAP013357"
"ASTE003483";"AGAP002296"
"ASTE003480";"AGAP002293"
"ASTE003490";"AGAP002300"
"ASTE003502";"AGAP002312"
"ASTE003507";"AGAP002317"
"ASTE003510";"AGAP002321"
"ASTE003512";"AGAP003138"
"ASTE003519";"AGAP003133"
"ASTE003523";"AGAP003129"
"ASTE003535";"AGAP013411"
"ASTE003493";"AGAP002303"
"ASTE003514";"AGAP003137"
"ASTE014387";"AGAP013395"
"ASTE014389";"AGAP002314"
"ASTE014391";"AGAP003130"
"ASTE011460";"AGAP006231"
"ASTE011455";"AGAP006219"
"ASTE011461";"AGAP006232"
"ASTE011459";"AGAP006228"
"ASTE011454";"AGAP006218"
"ASTE011456";"AGAP006221"
"ASTE011457";"AGAP006226"
"ASTE011458";"AGAP006227"
"ASTE004986";"AGAP028051"
"ASTE004987";"AGAP011619"
"ASTE004985";"AGAP011620"
"ASTE001528";"AGAP010456"
"ASTE001535";"AGAP010450"
"ASTE001524";"AGAP010460"
"ASTE001525";"AGAP010459"
"ASTE001532";"AGAP010453"
"ASTE001534";"AGAP010451"
"ASTE001536";"AGAP010447"
"ASTE001536";"AGAP010449"
"ASTE001526";"AGAP010458"
"ASTE001529";"AGAP010455"
"ASTE001527";"AGAP010457"
"ASTE001531";"AGAP010454"
"ASTE001533";"AGAP027995"
"ASTE006493";"AGAP009065"
"ASTE010440";"AGAP013150"
"ASTE010441";"AGAP004050"
"ASTE001275";"AGAP010548"
"ASTE006990";"AGAP006214"
"ASTE006989";"AGAP028453"
"ASTE006991";"AGAP006215"
"ASTE004664";"AGAP003578"
"ASTE004074";"AGAP013158"
"ASTE011652";"AGAP000086"
"ASTE011651";"AGAP013099"
"ASTE011609";"AGAP000270"
"ASTE011613";"AGAP000406"
"ASTE011616";"AGAP000402"
"ASTE011621";"AGAP000413"
"ASTE011629";"AGAP000422"
"ASTE011635";"AGAP000638"
"ASTE011635";"AGAP011647"
"ASTE011635";"AGAP000640"
"ASTE011647";"AGAP000093"
"ASTE011640";"AGAP000648"
"ASTE011645";"AGAP000096"
"ASTE011575";"AGAP000390"
"ASTE011574";"AGAP000391"
"ASTE011578";"AGAP000387"
"ASTE011580";"AGAP000386"
"ASTE011577";"AGAP000388"
"ASTE011581";"AGAP000385"
"ASTE011650";"AGAP000090"
"ASTE011655";"AGAP000085"
"ASTE011657";"AGAP000082"
"ASTE011656";"AGAP000083"
"ASTE011659";"AGAP000081"
"ASTE011665";"AGAP000078"
"ASTE011667";"AGAP000076"
"ASTE011666";"AGAP000079"
"ASTE011668";"AGAP013406"
"ASTE011670";"AGAP000075"
"ASTE011661";"AGAP000080"
"ASTE011592";"AGAP000376"
"ASTE011593";"AGAP000375"
"ASTE011591";"AGAP000377"
"ASTE011594";"AGAP000374"
"ASTE011588";"AGAP000382"
"ASTE011599";"AGAP013258"
"ASTE011597";"AGAP000369"
"ASTE011602";"AGAP000261"
"ASTE011603";"AGAP000262"
"ASTE011610";"AGAP000271"
"ASTE011612";"AGAP000407"
"ASTE011605";"AGAP000267"
"ASTE011606";"AGAP000266"
"ASTE011607";"AGAP000268"
"ASTE011614";"AGAP000405"
"ASTE011623";"AGAP000415"
"ASTE011620";"AGAP000412"
"ASTE011622";"AGAP000414"
"ASTE011624";"AGAP000417"
"ASTE011634";"AGAP000644"
"ASTE011634";"AGAP000641"
"ASTE011628";"AGAP000420"
"ASTE011631";"AGAP000635"
"ASTE011649";"AGAP000091"
"ASTE011642";"AGAP000099"
"ASTE011643";"AGAP000098"
"ASTE011648";"AGAP000092"
"ASTE011576";"AGAP000389"
"ASTE015903";"AGAP004314"
"ASTE011589";"AGAP000380"
"ASTE011587";"AGAP013067"
"ASTE011595";"AGAP000372"
"ASTE011596";"AGAP000368"
"ASTE011600";"AGAP000256"
"ASTE011608";"AGAP000269"
"ASTE011611";"AGAP000410"
"ASTE011619";"AGAP000399"
"ASTE011618";"AGAP000400"
"ASTE011632";"AGAP000636"
"ASTE011633";"AGAP000637"
"ASTE011630";"AGAP000426"
"ASTE011646";"AGAP000095"
"ASTE011641";"AGAP000649"
"ASTE011582";"AGAP000384"
"ASTE011586";"AGAP000383"
"ASTE011590";"AGAP000378"
"ASTE011604";"AGAP000264"
"ASTE011617";"AGAP000401"
"ASTE011615";"AGAP000403"
"ASTE011626";"AGAP000419"
"ASTE011638";"AGAP000646"
"ASTE011644";"AGAP000097"
"ASTE010880";"AGAP000294"
"ASTE010879";"AGAP000295"
"ASTE005804";"AGAP003906"
"ASTE005806";"AGAP012533"
"ASTE005806";"AGAP003328"
"ASTE005801";"AGAP003902"
"ASTE005805";"AGAP003907"
"ASTE005799";"AGAP012705"
"ASTE005799";"AGAP003900"
"ASTE005802";"AGAP003904"
"ASTE005800";"AGAP003901"
"ASTE005803";"AGAP003905"
"ASTE009458";"AGAP011042"
"ASTE003841";"AGAP028708"
"ASTE003840";"AGAP012255"
"ASTE008865";"AGAP013267"
"ASTE008866";"AGAP013301"
"ASTE007529";"AGAP002809"
"ASTE007542";"AGAP002809"
"ASTE007528";"AGAP002808"
"ASTE007538";"AGAP002812"
"ASTE007540";"AGAP002810"
"ASTE007543";"AGAP002808"
"ASTE007533";"AGAP002812"
"ASTE007532";"AGAP002811"
"ASTE007536";"AGAP002814"
"ASTE007531";"AGAP002810"
"ASTE007535";"AGAP002814"
"ASTE007537";"AGAP002813"
"ASTE007539";"AGAP002811"
"ASTE007534";"AGAP002813"
"ASTE002115";"AGAP001534"
"ASTE002116";"AGAP001535"
"ASTE011570";"AGAP006823"
"ASTE011571";"AGAP006822"
"ASTE011573";"AGAP006820"
"ASTE011572";"AGAP006821"
"ASTE004370";"AGAP010442"
"ASTE004405";"AGAP010409"
"ASTE004366";"AGAP010445"
"ASTE004382";"AGAP010431"
"ASTE004384";"AGAP010429"
"ASTE004386";"AGAP010427"
"ASTE004389";"AGAP010425"
"ASTE004389";"AGAP010424"
"ASTE004392";"AGAP010423"
"ASTE004368";"AGAP010444"
"ASTE004375";"AGAP028221"
"ASTE004399";"AGAP010662"
"ASTE004399";"AGAP010635"
"ASTE004398";"AGAP010417"
"ASTE004400";"AGAP010414"
"ASTE015945";"AGAP002869"
"ASTE004408";"AGAP010406"
"ASTE004409";"AGAP010405"
"ASTE004411";"AGAP010403"
"ASTE004404";"AGAP010410"
"ASTE004369";"AGAP010443"
"ASTE004371";"AGAP010441"
"ASTE004374";"AGAP010437"
"ASTE004376";"AGAP010436"
"ASTE004379";"AGAP028121"
"ASTE004380";"AGAP010433"
"ASTE004380";"AGAP012863"
"ASTE004383";"AGAP010430"
"ASTE004387";"AGAP010426"
"ASTE004385";"AGAP010428"
"ASTE004391";"AGAP028495"
"ASTE004396";"AGAP012773"
"ASTE004396";"AGAP010419"
"ASTE004395";"AGAP010420"
"ASTE004394";"AGAP010421"
"ASTE004365";"AGAP010446"
"ASTE004397";"AGAP010418"
"ASTE004401";"AGAP010413"
"ASTE004367";"AGAP028136"
"ASTE004403";"AGAP010411"
"ASTE004407";"AGAP010408"
"ASTE004372";"AGAP010439"
"ASTE004373";"AGAP010438"
"ASTE004377";"AGAP010435"
"ASTE004381";"AGAP010432"
"ASTE004388";"AGAP028496"
"ASTE004393";"AGAP010422"
"ASTE008426";"AGAP000172"
"ASTE008429";"AGAP000175"
"ASTE008427";"AGAP013407"
"ASTE008425";"AGAP000171"
"ASTE008428";"AGAP000173"
"ASTE008423";"AGAP000169"
"ASTE008424";"AGAP000170"
"ASTE000955";"AGAP009451"
"ASTE000954";"AGAP009453"
"ASTE000956";"AGAP009450"
"ASTE006797";"AGAP006921"
"ASTE006795";"AGAP006915"
"ASTE015897";"AGAP007889"
"ASTE015898";"AGAP010713"
"ASTE009809";"AGAP003468"
"ASTE009805";"AGAP013494"
"ASTE009806";"AGAP003465"
"ASTE009807";"AGAP003466"
"ASTE009811";"AGAP003470"
"ASTE009811";"AGAP012549"
"ASTE009810";"AGAP012548"
"ASTE009810";"AGAP003469"
"ASTE009808";"AGAP003467"
"ASTE009808";"AGAP003472"
"ASTE006996";"AGAP000158"
"ASTE006994";"AGAP000160"
"ASTE006995";"AGAP012782"
"ASTE006993";"AGAP000159"
"ASTE008582";"AGAP002246"
"ASTE008584";"AGAP002248"
"ASTE008583";"AGAP002247"
"ASTE008586";"AGAP002250"
"ASTE009264";"AGAP011395"
"ASTE009314";"AGAP011450"
"ASTE009270";"AGAP011400"
"ASTE009269";"AGAP011398"
"ASTE009271";"AGAP011401"
"ASTE009283";"AGAP011416"
"ASTE009283";"AGAP012652"
"ASTE009282";"AGAP011415"
"ASTE009293";"AGAP011423"
"ASTE009294";"AGAP011424"
"ASTE009296";"AGAP011426"
"ASTE009295";"AGAP011425"
"ASTE009306";"AGAP011441"
"ASTE009302";"AGAP011437"
"ASTE009303";"AGAP011438"
"ASTE009309";"AGAP011444"
"ASTE009309";"AGAP012608"
"ASTE009313";"AGAP011448"
"ASTE009310";"AGAP011445"
"ASTE009310";"AGAP012607"
"ASTE009312";"AGAP011447"
"ASTE009316";"AGAP011452"
"ASTE009266";"AGAP011396"
"ASTE009265";"AGAP011396"
"ASTE009281";"AGAP011414"
"ASTE009276";"AGAP028670"
"ASTE009274";"AGAP011403"
"ASTE009275";"AGAP011408"
"ASTE009278";"AGAP028625"
"ASTE009277";"AGAP012832"
"ASTE009277";"AGAP028675"
"ASTE009277";"AGAP028677"
"ASTE009279";"AGAP011413"
"ASTE009286";"AGAP012767"
"ASTE009286";"AGAP012768"
"ASTE009286";"AGAP012722"
"ASTE009285";"AGAP011417"
"ASTE009292";"AGAP011422"
"ASTE009291";"AGAP011421"
"ASTE009300";"AGAP011434"
"ASTE009307";"AGAP011443"
"ASTE009311";"AGAP011446"
"ASTE009273";"AGAP011402"
"ASTE009289";"AGAP028411"
"ASTE009299";"AGAP011433"
"ASTE009301";"AGAP011436"
"ASTE009304";"AGAP011439"
"ASTE009308";"AGAP028423"
"ASTE009308";"AGAP028412"
"ASTE009315";"AGAP011451"
"ASTE009290";"AGAP011420"
"ASTE009297";"AGAP011427"
"ASTE009297";"AGAP011429"
"ASTE009297";"AGAP008891"
"ASTE009305";"AGAP011440"
"ASTE000238";"AGAP002135"
"ASTE004654";"AGAP013253"
"ASTE001346";"AGAP000663"
"ASTE001347";"AGAP001675"
"ASTE001348";"AGAP010616"
"ASTE001348";"AGAP012469"
"ASTE006494";"AGAP013126"
"ASTE011075";"AGAP012173"
"ASTE011077";"AGAP013330"
"ASTE006623";"AGAP010658"
"ASTE006627";"AGAP010655"
"ASTE006628";"AGAP010655"
"ASTE006625";"AGAP010656"
"ASTE006624";"AGAP010657"
"ASTE006626";"AGAP010655"
"ASTE011337";"AGAP002150"
"ASTE011339";"AGAP002147"
"ASTE011338";"AGAP002149"
"ASTE011336";"AGAP002150"
"ASTE005676";"AGAP009945"
"ASTE005677";"AGAP009944"
"ASTE005675";"AGAP009946"
"ASTE002586";"AGAP004055"
"ASTE002585";"AGAP004056"
"ASTE002584";"AGAP004057"
"ASTE005729";"AGAP001127"
"ASTE005763";"AGAP001166"
"ASTE015915";"AGAP010932"
"ASTE005775";"AGAP001179"
"ASTE005708";"AGAP001106"
"ASTE005725";"AGAP001123"
"ASTE005727";"AGAP001125"
"ASTE005721";"AGAP001118"
"ASTE005771";"AGAP013379"
"ASTE005782";"AGAP013177"
"ASTE005718";"AGAP001116"
"ASTE005714";"AGAP001112"
"ASTE005726";"AGAP001124"
"ASTE005723";"AGAP001121"
"ASTE015861";"AGAP002198"
"ASTE005741";"AGAP001143"
"ASTE005733";"AGAP001134"
"ASTE005743";"AGAP001144"
"ASTE005737";"AGAP001138"
"ASTE005735";"AGAP001136"
"ASTE005745";"AGAP001146"
"ASTE005740";"AGAP001141"
"ASTE005744";"AGAP001145"
"ASTE005732";"AGAP001133"
"ASTE005734";"AGAP001135"
"ASTE005748";"AGAP001149"
"ASTE005750";"AGAP001151"
"ASTE005752";"AGAP001153"
"ASTE005749";"AGAP001150"
"ASTE005751";"AGAP001152"
"ASTE005760";"AGAP001161"
"ASTE005753";"AGAP001154"
"ASTE005755";"AGAP013527"
"ASTE005758";"AGAP001159"
"ASTE005769";"AGAP001174"
"ASTE005777";"AGAP001181"
"ASTE005779";"AGAP001183"
"ASTE005778";"AGAP001182"
"ASTE005770";"AGAP001175"
"ASTE005781";"AGAP001185"
"ASTE005700";"AGAP001099"
"ASTE005704";"AGAP001101"
"ASTE005707";"AGAP001104"
"ASTE005706";"AGAP001103"
"ASTE005701";"AGAP001096"
"ASTE005702";"AGAP001097"
"ASTE005703";"AGAP001098"
"ASTE005705";"AGAP001102"
"ASTE005712";"AGAP001109"
"ASTE005710";"AGAP001108"
"ASTE005709";"AGAP001107"
"ASTE005715";"AGAP001113"
"ASTE005717";"AGAP001115"
"ASTE005713";"AGAP001110"
"ASTE005716";"AGAP001114"
"ASTE015954";"AGAP002862"
"ASTE005720";"AGAP001117"
"ASTE005724";"AGAP001122"
"ASTE005722";"AGAP001119"
"ASTE015958";"AGAP002210"
"ASTE005736";"AGAP001137"
"ASTE005728";"AGAP001126"
"ASTE005739";"AGAP001140"
"ASTE005738";"AGAP001139"
"ASTE005747";"AGAP001148"
"ASTE005746";"AGAP001147"
"ASTE005730";"AGAP001130"
"ASTE005756";"AGAP001157"
"ASTE005757";"AGAP001158"
"ASTE005754";"AGAP001156"
"ASTE005759";"AGAP001160"
"ASTE005762";"AGAP001165"
"ASTE005766";"AGAP001169"
"ASTE005767";"AGAP001170"
"ASTE005765";"AGAP001168"
"ASTE005764";"AGAP001167"
"ASTE005780";"AGAP001184"
"ASTE005774";"AGAP001177"
"ASTE014651";"AGAP013094"
"ASTE008411";"AGAP005246"
"ASTE007871";"AGAP001048"
"ASTE004278";"AGAP009271"
"ASTE002087";"AGAP013065"
"ASTE002085";"AGAP003470"
"ASTE002085";"AGAP012549"
"ASTE002086";"AGAP003473"
"ASTE003760";"AGAP001488"
"ASTE003761";"AGAP001491"
"ASTE003762";"AGAP001492"
"ASTE000965";"AGAP007208"
"ASTE000968";"AGAP007205"
"ASTE000958";"AGAP007214"
"ASTE001038";"AGAP005927"
"ASTE001035";"AGAP005930"
"ASTE000998";"AGAP007157"
"ASTE001003";"AGAP006150"
"ASTE001003";"AGAP007148"
"ASTE000995";"AGAP007160"
"ASTE001008";"AGAP006145"
"ASTE000997";"AGAP007159"
"ASTE000997";"AGAP007158"
"ASTE001022";"AGAP006131"
"ASTE001015";"AGAP006136"
"ASTE001027";"AGAP006127"
"ASTE000966";"AGAP007203"
"ASTE000974";"AGAP007198"
"ASTE000972";"AGAP007200"
"ASTE000976";"AGAP007197"
"ASTE000973";"AGAP007199"
"ASTE000980";"AGAP007182"
"ASTE000992";"AGAP007163"
"ASTE001011";"AGAP006142"
"ASTE001012";"AGAP006141"
"ASTE000969";"AGAP007204"
"ASTE000961";"AGAP007211"
"ASTE000964";"AGAP028464"
"ASTE000957";"AGAP007215"
"ASTE000971";"AGAP007201"
"ASTE000960";"AGAP007212"
"ASTE000963";"AGAP007209"
"ASTE000967";"AGAP007206"
